ID,new ID,Année,Num étape officiel,Num étape id,Nom étape,Ville départ,Pays départ,coordonnées départ,Ville arrivée,Pays Arrivée,Coordonnées Arrivée,km
E-1926-10,E-1926-10,1926,10,10,Bayonne - Luchon,Bayonne,France,"43.492949,-1.474841",Luchon,France,"42.788963,0.592943",326
E-1926-11,E-1926-11,1926,11,11,Luchon - Perpignan,Luchon,France,"42.788963,0.592943",Perpignan,France,"42.698684,2.895872",323
E-1926-12,E-1926-12,1926,12,12,Perpignan - Toulon,Perpignan,France,"42.698684,2.895872",Toulon,France,"43.124228,5.928",427
E-1926-13,E-1926-13,1926,13,13,Toulon - Nice,Toulon,France,"43.124228,5.928",Nice,France,"43.696036,7.265592",280
E-1926-14,E-1926-14,1926,14,14,Nice - Briançon,Nice,France,"43.696036,7.265592",Briançon,France,"44.899416,6.643179",275
E-1926-15,E-1926-15,1926,15,15,Briançon - Évian,Briançon,France,"44.899416,6.643179",Évian-les-Bains,France,"46.401488,6.590949",303
E-1926-16,E-1926-16,1926,16,16,Évian - Dijon,Évian-les-Bains,France,"46.401488,6.590949",Dijon,France,"47.322047,5.04148",321
E-1926-17,E-1926-17,1926,17,17,Dijon - Paris,Dijon,France,"47.322047,5.04148",Paris,France,"48.856614,2.352222",341
E-1925-1,E-1925-1,1925,1,1,Paris - Le Havre,Paris,France,"48.856614,2.352222",Le Havre,France,"49.49437,0.107929",340
E-1925-2,E-1925-2,1925,2,2,Le Havre - Cherbourg,Le Havre,France,"49.49437,0.107929",Cherbourg,France,"49.639093,-1.625298",371
E-1925-3,E-1925-3,1925,3,3,Cherbourg - Brest,Cherbourg,France,"49.639093,-1.625298",Brest,France,"48.390394,-4.486076",405
E-1925-4,E-1925-4,1925,4,4,Brest - Vannes,Brest,France,"48.390394,-4.486076",Vannes,France,"47.658236,-2.760847",208
E-1925-5,E-1925-5,1925,5,5,Vannes - Les Sables-d'Olonne,Vannes,France,"47.658236,-2.760847",Les Sables-d'Olonne,France,"46.492958,-1.795493",204
E-1925-6,E-1925-6,1925,6,6,Les Sables-d'Olonne - Bordeaux,Les Sables-d'Olonne,France,"46.492958,-1.795493",Bordeaux,France,"44.837789,-0.57918",293
E-1925-7,E-1925-7,1925,7,7,Bordeaux - Bayonne,Bordeaux,France,"44.837789,-0.57918",Bayonne,France,"43.492949,-1.474841",189
E-1925-8,E-1925-8,1925,8,8,Bayonne - Luchon,Bayonne,France,"43.492949,-1.474841",Luchon,France,"42.788963,0.592943",326
E-1925-9,E-1925-9,1925,9,9,Luchon - Perpignan,Luchon,France,"42.788963,0.592943",Perpignan,France,"42.698684,2.895872",323
E-1925-10,E-1925-10,1925,10,10,Perpignan - Nîmes,Perpignan,France,"42.698684,2.895872",Nîmes,France,"43.836699,4.360054",215
E-1925-11,E-1925-11,1925,11,11,Nîmes - Toulon,Nîmes,France,"43.836699,4.360054",Toulon,France,"43.124228,5.928",215
E-1925-12,E-1925-12,1925,12,12,Toulon - Nice,Toulon,France,"43.124228,5.928",Nice,France,"43.696036,7.265592",280
E-1925-13,E-1925-13,1925,13,13,Nice - Briançon,Nice,France,"43.696036,7.265592",Briançon,France,"44.899416,6.643179",275
E-1925-14,E-1925-14,1925,14,14,Briançon - Évian,Briançon,France,"44.899416,6.643179",Évian-les-Bains,France,"46.401488,6.590949",303
E-1925-15,E-1925-15,1925,15,15,Évian - Mulhouse,Évian-les-Bains,France,"46.401488,6.590949",Mulhouse,France,"47.750839,7.335888",373
E-1925-16,E-1925-16,1925,16,16,Mulhouse - Metz,Mulhouse,France,"47.750839,7.335888",Metz,France,"49.119666,6.176905",334
E-1925-17,E-1925-17,1925,17,17,Metz - Dunkerque,Metz,France,"49.119666,6.176905",Dunkerque,France,"51.03456,2.375202",433
E-1925-18,E-1925-18,1925,18,18,Dunkerque - Paris,Dunkerque,France,"51.03456,2.375202",Paris,France,"48.856614,2.352222",343
E-1924-1,E-1924-1,1924,1,1,Paris - Le Havre,Paris,France,"48.856614,2.352222",Le Havre,France,"49.49437,0.107929",381
E-1924-2,E-1924-2,1924,2,2,Le Havre - Cherbourg,Le Havre,France,"49.49437,0.107929",Cherbourg,France,"49.639093,-1.625298",371
E-1924-3,E-1924-3,1924,3,3,Cherbourg - Brest,Cherbourg,France,"49.639093,-1.625298",Brest,France,"48.390394,-4.486076",405
E-1924-4,E-1924-4,1924,4,4,Brest - Les Sables-d'Olonne,Brest,France,"48.390394,-4.486076",Les Sables-d'Olonne,France,"46.492958,-1.795493",412
E-1924-5,E-1924-5,1924,5,5,Les Sables-d'Olonne - Bayonne,Les Sables-d'Olonne,France,"46.492958,-1.795493",Bayonne,France,"43.492949,-1.474841",482
E-1924-6,E-1924-6,1924,6,6,Bayonne - Luchon,Bayonne,France,"43.492949,-1.474841",Luchon,France,"42.788963,0.592943",326
E-1924-7,E-1924-7,1924,7,7,Luchon - Perpignan,Luchon,France,"42.788963,0.592943",Perpignan,France,"42.698684,2.895872",323
E-1924-8,E-1924-8,1924,8,8,Perpignan - Toulon,Perpignan,France,"42.698684,2.895872",Toulon,France,"43.124228,5.928",427
E-1924-9,E-1924-9,1924,9,9,Toulon - Nice,Toulon,France,"43.124228,5.928",Nice,France,"43.696036,7.265592",280
E-1924-10,E-1924-10,1924,10,10,Nice - Briançon,Nice,France,"43.696036,7.265592",Briançon,France,"44.899416,6.643179",275
E-1924-11,E-1924-11,1924,11,11,Briançon - Gex,Briançon,France,"44.899416,6.643179",Gex,France,"46.334191,6.058036",307
E-1924-12,E-1924-12,1924,12,12,Gex - Strasbourg,Gex,France,"46.334191,6.058036",Strasbourg,France,"48.583148,7.747882",360
E-1924-13,E-1924-13,1924,13,13,Strasbourg - Metz,Strasbourg,France,"48.583148,7.747882",Metz,France,"49.119666,6.176905",300
E-1924-14,E-1924-14,1924,14,14,Metz - Dunkerque,Metz,France,"49.119666,6.176905",Dunkerque,France,"51.03456,2.375202",433
E-1924-15,E-1924-15,1924,15,15,Dunkerque - Paris,Dunkerque,France,"51.03456,2.375202",Paris,France,"48.856614,2.352222",343
E-1923-1,E-1923-1,1923,1,1,Paris - Le Havre,Paris,France,"48.856614,2.352222",Le Havre,France,"49.49437,0.107929",381
E-1923-2,E-1923-2,1923,2,2,Le Havre - Cherbourg,Le Havre,France,"49.49437,0.107929",Cherbourg,France,"49.639093,-1.625298",371
E-1923-3,E-1923-3,1923,3,3,Cherbourg - Brest,Cherbourg,France,"49.639093,-1.625298",Brest,France,"48.390394,-4.486076",405
E-1923-4,E-1923-4,1923,4,4,Brest - Les Sables-d'Olonne,Brest,France,"48.390394,-4.486076",Les Sables-d'Olonne,France,"46.492958,-1.795493",412
E-1923-5,E-1923-5,1923,5,5,Les Sables-d'Olonne - Bayonne,Les Sables-d'Olonne,France,"46.492958,-1.795493",Bayonne,France,"43.492949,-1.474841",482
E-1923-6,E-1923-6,1923,6,6,Bayonne - Luchon,Bayonne,France,"43.492949,-1.474841",Luchon,France,"42.788963,0.592943",326
E-1923-7,E-1923-7,1923,7,7,Luchon - Perpignan,Luchon,France,"42.788963,0.592943",Perpignan,France,"42.698684,2.895872",323
E-1923-8,E-1923-8,1923,8,8,Perpignan - Toulon,Perpignan,France,"42.698684,2.895872",Toulon,France,"43.124228,5.928",427
