ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Coordonnées Départs,Longitude départs,Latitude départs,Ville arrivée,Pays Arrivée,Coordonnées arrivées,Longitude arrivées,Latitude arrivées,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1989-4,1989,4,Liège - Wasquehal,Liège,Belgique,"5.579666,50.632557",5.579666,50.632557,Briançon,France,"6.643179,44.899416",6.643179,44.899416,258.5,,Drapeau de Belgique Etienne De Wilde (BEL),,Drapeau des États-Unis Greg LeMond (USA),
E-1989-5,1989,5,Dinard - Rennes,Dinard,France,"-2.055125,48.633024",-2.055125,48.633024,L'Alpe d'Huez,France,"6.068348,45.092624",6.068348,45.092624,157,,Drapeau d'Irlande Martin Earley (IRL),,Drapeau des États-Unis Greg LeMond (USA),
E-1989-6,1989,6,Rennes - Futuroscope,Rennes,France,"-1.675708,48.113475",-1.675708,48.113475,Villard-de-Lans,France,"5.55227,45.070641",5.55227,45.070641,147,Étape de montagne,Drapeau d'Espagne Miguel Indurain (ESP),,Drapeau des États-Unis Greg LeMond (USA),
E-1989-7,1989,7,Poitiers - Bordeaux,Poitiers,France,"0.340375,46.580224",0.340375,46.580224,Aix-les-Bains,France,"5.908998,45.692341",5.908998,45.692341,136,Étape de montagne,Drapeau de Grande-Bretagne Robert Millar (GBR),,Drapeau de France Laurent Fignon (FRA),
E-1989-8,1989,8,Labastide-d'Armagnac - Pau,Labastide-d'Armagnac,France,"-0.18562,43.969386",-0.18562,43.969386,L'Isle-d'Abeau,France,"5.230115,45.623157",5.230115,45.623157,242,,Drapeau d'Italie Valerio Tebaldi (ITA),,Drapeau de France Laurent Fignon (FRA),
E-1989-9,1989,9,Pau - Cauterets-Cambasque,Pau,France,"-0.370797,43.2951",-0.370797,43.2951,Paris,France,"2.352222,48.856614",2.352222,48.856614,179,,Drapeau de France Vincent Barteau (FRA),,Drapeau de France Laurent Fignon (FRA),
E-1989-Prologue,1989,Prologue,Luxembourg,Luxembourg,Luxembourg,"6.129583,49.815273",6.129583,49.815273,Luxembourg,Luxembourg,"6.129583,49.815273",6.129583,49.815273,24.5,(CLM),Drapeau des États-Unis Greg LeMond (USA),,Drapeau des États-Unis Greg LeMond (USA),
E-1990-1,1990,1,Futuroscope - Futuroscope,"Futuroscope, Poitiers",France,"0.343334,46.583258",0.343334,46.583258,"Futuroscope, Poitiers",France,"0.343334,46.583258",0.343334,46.583258,6.3,(CLM),Drapeau : FranceThierry Marie,,Drapeau : FranceThierry Marie,
E-1990-10,1990,10,Genève - Saint-Gervais-Mont Blanc,Genève,Suisse,"6.142296,46.198392",6.142296,46.198392,"Futuroscope, Poitiers",France,"0.343334,46.583258",0.343334,46.583258,182.5,Étape de montagne,Drapeau : ItalieGianni Bugno,,Drapeau : FranceRonan Pensec,
E-1990-11,1990,11,Saint-Gervais - L'Alpe d'Huez,Saint-Gervais,France,"6.712187,45.892013",6.712187,45.892013,Nantes,France,"-1.553621,47.218371",-1.553621,47.218371,205,Étape de montagne,Drapeau : EspagneMarino Lejarreta,,Drapeau : ItalieClaudio Chiappucci,
E-1990-12,1990,12,Fontaine - Villard-de-Lans,Fontaine,France,"-0.725914,48.904326",-0.725914,48.904326,Mont Saint-Michel,France,"-1.511457,48.636063",-1.511457,48.636063,170,,Drapeau : FranceCharly Mottet,,Drapeau : ItalieClaudio Chiappucci,
E-1990-13,1990,13,Villard-de-Lans - Saint-Étienne,Villard-de-Lans,France,"5.55227,45.070641",5.55227,45.070641,Rouen,France,"1.099971,49.443232",1.099971,49.443232,215,Étape de montagne,Drapeau : EspagneMiguel Indurain,,Drapeau : ItalieClaudio Chiappucci,
E-1990-14,1990,14,Le Puy-en-Velay - Millau-Causse Noir,Le Puy-en-Velay,France,"3.882936,45.042768",3.882936,45.042768,Vittel,France,"5.943496,48.202541",5.943496,48.202541,150,Étape de montagne,Drapeau : URSSDimitri Konyshev,,Drapeau : ItalieClaudio Chiappucci,
E-1990-15,1990,15,Millau - Revel  Étape de montagne,Millau,France,"3.077801,44.100575",3.077801,44.100575,Épinal,France,"6.449403,48.172402",6.449403,48.172402,202,,Drapeau : ItalieGianni Bugno,,Drapeau : ItalieClaudio Chiappucci,
E-1990-16,1990,16,Blagnac - Luz-Ardiden,Blagnac,France,"1.39703,43.635087",1.39703,43.635087,Besançon,France,"6.024054,47.237829",6.024054,47.237829,177,,Drapeau : ItalieGuido Bontempi,,Drapeau : ItalieClaudio Chiappucci,
E-1990-17,1990,17,Lourdes - Pau,Lourdes,France,"-0.045726,43.091463",-0.045726,43.091463,Genève,Suisse,"6.142296,46.198392",6.142296,46.198392,45.5,(CLM),Drapeau : Pays-BasErik Breukink,,Drapeau : États-UnisGreg LeMond,
E-1990-18,1990,18,Pau - Bordeaux,Pau,France,"-0.370797,43.2951",-0.370797,43.2951,Saint-Gervais,France,"6.712187,45.892013",6.712187,45.892013,138.5,,Drapeau : Pays-BasFrans Maassen,,Drapeau : CanadaSteve Bauer,
E-1990-19,1990,19,Castillon-la-Bataille - Limoges,Castillon-la-Bataille,France,"-0.043008,44.852067",-0.043008,44.852067,L'Alpe d'Huez,France,"6.068348,45.092624",6.068348,45.092624,44.5,(CLM par équipes),Drapeau : Pays-BasPanasonic,,Drapeau : CanadaSteve Bauer,
E-1990-2,1990,2,Futuroscope,"Futuroscope, Poitiers",France,"0.343334,46.583258",0.343334,46.583258,Villard-de-Lans,France,"5.55227,45.070641",5.55227,45.070641,233,,Drapeau : ItalieMoreno Argentin,,Drapeau : CanadaSteve Bauer,
E-1990-20,1990,20,Lac de Vassivière,Lac de Vassivière,France,"1.87608,45.791652",1.87608,45.791652,Saint-Étienne,France,"4.387178,45.439695",4.387178,45.439695,203,,Drapeau : BelgiqueJohan Museeuw,,Drapeau : CanadaSteve Bauer,
E-1990-21,1990,21,Brétigny-sur-Orge - Paris,Brétigny-sur-Orge,France,"2.30604,48.611486",2.30604,48.611486,Millau,France,"3.077801,44.100575",3.077801,44.100575,301,,Drapeau : Pays-BasGerrit Solleveld,,Drapeau : CanadaSteve Bauer,
E-1990-3,1990,3,Poitiers - Nantes,Poitiers,France,"0.340375,46.580224",0.340375,46.580224,Revel,France,"2.004573,43.458611",2.004573,43.458611,202.5,,Drapeau : Pays-BasJelle Nijdam,,Drapeau : CanadaSteve Bauer,
E-1990-4,1990,4,Nantes - Mont Saint-Michel,Nantes,France,"-1.553621,47.218371",-1.553621,47.218371,Luz-Ardiden,France,"-0.061335,42.885105",-0.061335,42.885105,61.5,(CLM),Drapeau : MexiqueRaúl Alcalá,,Drapeau : CanadaSteve Bauer,
E-1990-5,1990,5,Avranches - Rouen,Avranches,France,"-1.36166,48.686843",-1.36166,48.686843,Pau,France,"-0.370797,43.2951",-0.370797,43.2951,181.5,,Drapeau : Allemagne de l'EstOlaf Ludwig,,Drapeau : CanadaSteve Bauer,
E-1990-6,1990,6,Sarrebourg - Vittel,Sarrebourg,France,"7.052587,48.732663",7.052587,48.732663,Bordeaux,France,"-0.57918,44.837789",-0.57918,44.837789,196,Étape de montagne,Drapeau : ItalieMassimo Ghirotto,,Drapeau : CanadaSteve Bauer,
E-1990-7,1990,7,Vittel - Épinal,Vittel,France,"5.943496,48.202541",5.943496,48.202541,Limoges,France,"1.261105,45.833619",1.261105,45.833619,118.5,Étape de montagne,Drapeau : FranceThierry Claveyrolat,,Drapeau : FranceRonan Pensec,
E-1990-8,1990,8,Épinal - Besançon,Épinal,France,"6.449403,48.172402",6.449403,48.172402,Lac de Vassivière,France,"1.87608,45.791652",1.87608,45.791652,33.5,Étape de montagne (CLM),Drapeau : Pays-BasErik Breukink,,Drapeau : ItalieClaudio Chiappucci,
E-1990-9,1990,9,Besançon - Genève,Besançon,France,"6.024054,47.237829",6.024054,47.237829,Paris,France,"2.352222,48.856614",2.352222,48.856614,149,Étape de montagne,Drapeau : EspagneEduardo Chozas,,Drapeau : ItalieClaudio Chiappucci,
E-1990-Prologue,1990,Prologue,Futuroscope,"Futuroscope, Poitiers",France,"0.343334,46.583258",0.343334,46.583258,"Futuroscope, Poitiers",France,"0.343334,46.583258",0.343334,46.583258,182.5,,Drapeau : BelgiqueJohan Museeuw,,Drapeau : États-UnisGreg LeMond,
E-1991-1,1991,1,Lyon - Lyon,Lyon,France,"4.835659,45.764043",4.835659,45.764043,Lyon,France,"4.835659,45.764043",4.835659,45.764043,5.4,(CLM),Thierry Marie Drapeau de France France,,Thierry Marie Drapeau de France France,
E-1991-10,1991,10,Rennes - Quimper,Rennes,France,"-1.675708,48.113475",-1.675708,48.113475,Chassieu,France,"4.971918,45.743527",4.971918,45.743527,246,,Charly Mottet Drapeau de France France,,Greg LeMond Drapeau des États-Unis États-Unis,
E-1991-11,1991,11,Quimper - Saint-Herblain,Quimper,France,"-4.097899,47.997542",-4.097899,47.997542,Dijon,France,"5.04148,47.322047",5.04148,47.322047,235,,Moreno Argentin Drapeau d'Italie Italie,,Miguel Indurain Drapeau d'Espagne Espagne,
E-1991-12,1991,12,Pau - Jaca,Pau,France,"-0.370797,43.2951",-0.370797,43.2951,Reims,France,"4.031696,49.258329",4.031696,49.258329,215,,Marco Lietti Drapeau d'Italie Italie,,Miguel Indurain Drapeau d'Espagne Espagne,
E-1991-13,1991,13,Jaca - Val-Louron,Jaca,Espagne,"-0.547055,42.571717",-0.547055,42.571717,Valenciennes,France,"3.518332,50.357113",3.518332,50.357113,125,Étape de montagne,Gianni Bugno Drapeau d'Italie Italie,,Miguel Indurain Drapeau d'Espagne Espagne,
E-1991-14,1991,14,Saint-Gaudens - Castres,Saint-Gaudens,France,"0.723763,43.106895",0.723763,43.106895,Le Havre,France,"0.107929,49.49437",0.107929,49.49437,255,Étape de montagne,Thierry Claveyrolat Drapeau de France France,,Miguel Indurain Drapeau d'Espagne Espagne,
E-1991-15,1991,15,Albi - Alès,Albi,France,"2.146343,43.926896",2.146343,43.926896,Argentan,France,"-0.016566,48.744001",-0.016566,48.744001,177,Étape de montagne,Dimitri Konyshev Flag of Russian SFSR.svgRSFS de Russie,,Miguel Indurain Drapeau d'Espagne Espagne,
E-1991-16,1991,16,Alès - Gap,Alès,France,"4.083352,44.127204",4.083352,44.127204,Alençon,France,"0.091266,48.432856",0.091266,48.432856,160,,Viatcheslav Ekimov Flag of Russian SFSR.svgRSFS de Russie,,Miguel Indurain Drapeau d'Espagne Espagne,
E-1991-17,1991,17,Gap - L'Alpe d'Huez,Gap,France,"6.079758,44.559638",6.079758,44.559638,Rennes,France,"-1.675708,48.113475",-1.675708,48.113475,57,(CLM),Miguel Indurain Drapeau d'Espagne Espagne,,Miguel Indurain Drapeau d'Espagne Espagne,
E-1991-18,1991,18,Le Bourg-d'Oisans - Morzine,Le Bourg-d'Oisans,France,"6.030064,45.051951",6.030064,45.051951,Quimper,France,"-4.097899,47.997542",-4.097899,47.997542,114.5,,Djamolidine Abdoujaparov Flag of Uzbek SSR.svgRSS d'Ouzbékistan,,Greg LeMond Drapeau des États-Unis États-Unis,
E-1991-19,1991,19,Morzine - Aix-les-Bains,Morzine,France,"6.708877,46.179192",6.708877,46.179192,Saint-Herblain,France,"-1.651444,47.210335",-1.651444,47.210335,36.5,(CLM par équipes),Ariostea Drapeau : Italie,,Rolf Sørensen Drapeau du Danemark Danemark,
E-1991-2,1991,2,Bron - Chassieu,Bron,France,"4.911927,45.733316",4.911927,45.733316,Jaca,Espagne,"-0.547055,42.571717",-0.547055,42.571717,210.5,,Etienne De Wilde Drapeau belge Belgique,,Rolf Sørensen Drapeau du Danemark Danemark,
E-1991-20,1991,20,Aix-les-Bains - Mâcon,Aix-les-Bains,France,"5.908998,45.692341",5.908998,45.692341,"Val-Louron, Génos",France,"0.389625,42.79097",0.389625,42.79097,286,,Djamolidine Abdoujaparov Flag of Uzbek SSR.svgRSS d'Ouzbékistan,,Rolf Sørensen Drapeau du Danemark Danemark,
E-1991-21,1991,21,Lugny - Mâcon,Lugny,France,"4.80982,46.471672",4.80982,46.471672,Castres,France,"2.241295,43.606214",2.241295,43.606214,149.5,,Jelle Nijdam Drapeau : Pays-Bas Pays-Bas,,Rolf Sørensen Drapeau du Danemark Danemark,
E-1991-22,1991,22,Melun - Paris,Melun,France,"2.6554,48.542105",2.6554,48.542105,Alès,France,"4.083352,44.127204",4.083352,44.127204,259,,Thierry Marie Drapeau de France France,,Thierry Marie Drapeau de France France,
E-1991-3,1991,3,Villeurbanne - Dijon,Villeurbanne,France,"4.890171,45.771944",4.890171,45.771944,Gap,France,"6.079758,44.559638",6.079758,44.559638,196.5,,Jean-Paul van Poppel Drapeau : Pays-Bas Pays-Bas,,Thierry Marie Drapeau de France France,
E-1991-4,1991,4,Dijon - Reims,Dijon,France,"5.04148,47.322047",5.04148,47.322047,L'Alpe d'Huez,France,"6.068348,45.092624",6.068348,45.092624,73,(CLM),Miguel Indurain Drapeau d'Espagne Espagne,,Greg LeMond Drapeau des États-Unis États-Unis,
E-1991-5,1991,5,Reims - Valenciennes,Reims,France,"4.031696,49.258329",4.031696,49.258329,Morzine,France,"6.708877,46.179192",6.708877,46.179192,161,,Mauro Ribeiro Drapeau du BrésilBrésil,,Greg LeMond Drapeau des États-Unis États-Unis,
E-1991-6,1991,6,Arras - Le Havre,Arras,France,"2.777535,50.291002",2.777535,50.291002,Aix-les-Bains,France,"5.908998,45.692341",5.908998,45.692341,207.5,,Phil Anderson Flag of Australia.svgAustralie,,Greg LeMond Drapeau des États-Unis États-Unis,
E-1991-7,1991,7,Le Havre - Argentan,Le Havre,France,"0.107929,49.49437",0.107929,49.49437,Mâcon,France,"4.828731,46.306884",4.828731,46.306884,192,Étape de montagne,Charly Mottet Drapeau de France France,,Luc Leblanc Drapeau de France France,
E-1991-8,1991,8,Argentan - Alençon,Argentan,France,"-0.016566,48.744001",-0.016566,48.744001,Mâcon,France,"4.828731,46.306884",4.828731,46.306884,232,Étape de montagne,Claudio Chiappucci Drapeau d'Italie Italie,,Miguel Indurain Drapeau d'Espagne Espagne,
E-1991-9,1991,9,Alençon - Rennes,Alençon,France,"0.091266,48.432856",0.091266,48.432856,Paris,France,"2.352222,48.856614",2.352222,48.856614,172.5,,Bruno Cenghialta Drapeau d'Italie Italie,,Miguel Indurain Drapeau d'Espagne Espagne,
E-1991-Prologue,1991,Prologue,Lyon,Lyon,France,"4.835659,45.764043",4.835659,45.764043,Lyon,France,"4.835659,45.764043",4.835659,45.764043,178,,Dimitri Konyshev Flag of Russian SFSR.svgRSFS de Russie,,Miguel Indurain Drapeau d'Espagne Espagne,
E-1992-1,1992,1,Saint-Sébastien - Saint-Sébastien,Saint-Sébastien,Espagne,"-1.984993,43.321662",-1.984993,43.321662,Saint-Sébastien,Espagne,"-1.984993,43.321662",-1.984993,43.321662,8,(CLM),Drapeau : EspagneMiguel Indurain,,Drapeau : EspagneMiguel Indurain,
E-1992-10,1992,10,Luxembourg - Strasbourg,Luxembourg,Luxembourg,"6.129583,49.815273",6.129583,49.815273,Pau,France,"-0.370797,43.2951",-0.370797,43.2951,249.5,Étape de montagne,Drapeau : FranceLaurent Fignon,,Drapeau : FrancePascal Lino,
E-1992-11,1992,11,Strasbourg - Mulhouse,Strasbourg,France,"7.747882,48.583148",7.747882,48.583148,Bordeaux,France,"-0.57918,44.837789",-0.57918,44.837789,186.5,Étape de montagne,Drapeau : États-UnisAndrew Hampsten,,Drapeau : EspagneMiguel Indurain,
E-1992-12,1992,12,Dole - Saint-Gervais-Mont Blanc,Dole,France,"5.49081,47.09534",5.49081,47.09534,Libourne,France,"-0.243985,44.912998",-0.243985,44.912998,198,Étape de montagne,Drapeau : ItalieFranco Chioccioli,,Drapeau : EspagneMiguel Indurain,
E-1992-13,1992,13,Saint-Gervais - Sestrières,Saint-Gervais,France,"6.712187,45.892013",6.712187,45.892013,Wasquehal,France,"3.130782,50.669276",3.130782,50.669276,212,Étape de montagne,Drapeau : IrlandeStephen Roche,,Drapeau : EspagneMiguel Indurain,
E-1992-14,1992,14,Sestrières - Alpe d'Huez,Sestrières,France,"6.879234,44.9565",6.879234,44.9565,Bruxelles,Belgique,"4.35171,50.85034",4.35171,50.85034,189,,Drapeau : FranceJean-Claude Colotti,,Drapeau : EspagneMiguel Indurain,
E-1992-15,1992,15,Le Bourg-d'Oisans - Saint-Étienne,Le Bourg-d'Oisans,France,"6.030064,45.051951",6.030064,45.051951,Valkenburg,Pays-Bas,"5.833991,50.863796",5.833991,50.863796,212,,Drapeau : FranceThierry Marie,,Drapeau : EspagneMiguel Indurain,
E-1992-16,1992,16,Saint-Étienne - La Bourboule,Saint-Étienne,France,"4.387178,45.439695",4.387178,45.439695,Coblence,Allemagne,"7.589907,50.360025",7.589907,50.360025,64,(CLM),Drapeau : EspagneMiguel Indurain,,Drapeau : EspagneMiguel Indurain,
E-1992-17,1992,17,La Bourboule - Montluçon,La Bourboule,France,"2.738992,45.587241",2.738992,45.587241,Luxembourg,Luxembourg,"6.129583,49.815273",6.129583,49.815273,222,,Drapeau : BelgiquePeter De Clercq,,Drapeau : EspagneMiguel Indurain,
E-1992-18,1992,18,Montluçon - Tours,Montluçon,France,"2.606645,46.339966",2.606645,46.339966,Strasbourg,France,"7.747882,48.583148",7.747882,48.583148,194.5,Étape de montagne,Drapeau : FranceDominique Arnould,,Drapeau : SuisseAlex Zülle,
E-1992-19,1992,19,Tours - Blois,Tours,France,"0.68484,47.394144",0.68484,47.394144,Mulhouse,France,"7.335888,47.750839",7.335888,47.750839,255,Étape de montagne,Drapeau : EspagneJavier Murguialday,,Drapeau : FranceRichard Virenque,
E-1992-2,1992,2,Saint-Sébastien - Pau,Saint-Sébastien,Espagne,"-1.984993,43.321662",-1.984993,43.321662,Saint-Gervais,France,"6.712187,45.892013",6.712187,45.892013,218,,Drapeau : Pays-BasRob Harmeling,,Drapeau : FrancePascal Lino,
E-1992-20,1992,20,Blois - Nanterre,Blois,France,"1.336272,47.587952",1.336272,47.587952,Sestrières,France,"6.879234,44.9565",6.879234,44.9565,63.5,(CLM par équipes),Drapeau : Pays-BasPanasonic,,Drapeau : FrancePascal Lino,
E-1992-21,1992,21,La Défense - Paris,La Défense,France,"2.241843,48.889736",2.241843,48.889736,Alpe d'Huez,France,"6.068348,45.092624",6.068348,45.092624,196,,Drapeau : ItalieGuido Bontempi,,Drapeau : FrancePascal Lino,
E-1992-3,1992,3,Pau - Bordeaux,Pau,Espagne,"-0.370797,43.2951",-0.370797,43.2951,Saint-Étienne,France,"4.387178,45.439695",4.387178,45.439695,167,,Drapeau : FranceLaurent Jalabert,,Drapeau : FrancePascal Lino,
E-1992-4,1992,4,Libourne - Libourne,Libourne,Espagne,"-0.243985,44.912998",-0.243985,44.912998,La Bourboule,France,"2.738992,45.587241",2.738992,45.587241,196.5,,Drapeau : FranceGilles Delion,,Drapeau : FrancePascal Lino,
E-1992-5,1992,5,Nogent-sur-Oise - Wasquehal,Nogent-sur-Oise,Espagne,"2.464688,49.278948",2.464688,49.278948,Montluçon,France,"2.606645,46.339966",2.606645,46.339966,206.5,,Drapeau : BelgiqueJan Nevens,,Drapeau : FrancePascal Lino,
E-1992-6,1992,6,Roubaix - Bruxelles,Roubaix,Espagne,"3.177847,50.692705",3.177847,50.692705,Tours,France,"0.68484,47.394144",0.68484,47.394144,65,(CLM),Drapeau : EspagneMiguel Indurain,,Drapeau : FrancePascal Lino,
E-1992-7,1992,7,Bruxelles - Valkenburg,Bruxelles,Belgique,"4.35171,50.85034",4.35171,50.85034,Blois,France,"1.336272,47.587952",1.336272,47.587952,217,,Drapeau : Pays-BasJean-Paul van Poppel,,Drapeau : FrancePascal Lino,
E-1992-8,1992,8,Valkenburg - Coblence,Valkenburg,Pays-Bas,"5.833991,50.863796",5.833991,50.863796,Nanterre,France,"2.215331,48.892423",2.215331,48.892423,267.5,Étape de montagne,Drapeau : SuisseRolf Jaermann,,Drapeau : FrancePascal Lino,
E-1992-9,1992,9,Luxembourg - Luxembourg,Luxembourg,Luxembourg,"6.129583,49.815273",6.129583,49.815273,Paris,France,"2.352222,48.856614",2.352222,48.856614,254.5,Étape de montagne,Drapeau : ItalieClaudio Chiappucci,,Drapeau : EspagneMiguel Indurain,
E-1992-Prologue,1992,Prologue,Saint-Sébastien,Saint-Sébastien,Espagne,"-1.984993,43.321662",-1.984993,43.321662,Saint-Sébastien,Espagne,"-1.984993,43.321662",-1.984993,43.321662,175,,Drapeau : AllemagneOlaf Ludwig,,Drapeau : EspagneMiguel Indurain,
E-1993-1,1993,1,Luçon - Les Sables-d'Olonne,Luçon,France,"-1.167062,46.454772",-1.167062,46.454772,Les Sables-d'Olonne,France,"-1.795493,46.492958",-1.795493,46.492958,6.8,(CLM),Drapeau d'Espagne Miguel Indurain (ESP),,Drapeau d'Espagne Miguel Indurain (ESP),
E-1993-10,1993,10,Villard-de-Lans - Serre Chevalier,Villard-de-Lans,France,"5.55227,45.070641",5.55227,45.070641,Vannes,France,"-2.760847,47.658236",-2.760847,47.658236,180,Étape de montagne,Drapeau de Suisse Tony Rominger (SUI),,Drapeau d'Espagne Miguel Indurain (ESP),
E-1993-11,1993,11,Serre Chevalier - Isola 2000,Serre Chevalier,France,"6.549748,44.910829",6.549748,44.910829,Dinard,France,"-2.055125,48.633024",-2.055125,48.633024,181.5,,Drapeau d'Allemagne Olaf Ludwig (GER),,Drapeau d'Espagne Miguel Indurain (ESP),
E-1993-12,1993,12,Isola 2000 - Marseille,Isola 2000,France,"9.188931,45.488335",9.188931,45.488335,Avranches,France,"-1.36166,48.686843",-1.36166,48.686843,223,,Drapeau de France Pascal Lino (FRA),,Drapeau d'Espagne Miguel Indurain (ESP),
E-1993-13,1993,13,Marseille - Montpellier,Marseille,France,"5.36978,43.296482",5.36978,43.296482,Évreux,France,"1.151361,49.027013",1.151361,49.027013,231.5,Étape de montagne,Drapeau de Colombie Oliverio Rincón (COL),,Drapeau d'Espagne Miguel Indurain (ESP),
E-1993-14,1993,14,Montpellier - Perpignan,Montpellier,France,"3.876716,43.610769",3.876716,43.610769,Amiens,France,"2.295753,49.894067",2.295753,49.894067,224.5,Étape de montagne,Drapeau de Pologne Zenon Jaskuła (POL),,Drapeau d'Espagne Miguel Indurain (ESP),
E-1993-15,1993,15,Perpignan - Andorre-Pal,Perpignan,France,"2.895872,42.698684",2.895872,42.698684,Châlons-sur-Marne,France,"4.363073,48.956682",4.363073,48.956682,190,Étape de montagne,Drapeau d'Italie Claudio Chiappucci (ITA),,Drapeau d'Espagne Miguel Indurain (ESP),
E-1993-16,1993,16,Andorre - Saint-Lary-Soulan,Andorre,Andorre,"1.521801,42.506285",1.521801,42.506285,Verdun,France,"5.386757,49.15894",5.386757,49.15894,174.5,,Drapeau d'Ouzbékistan D. Abdoujaparov (UZB),,Drapeau d'Espagne Miguel Indurain (ESP),
E-1993-17,1993,17,Tarbes - Pau,Tarbes,France,"0.078082,43.232951",0.078082,43.232951,Lac de Madine,France,"5.736175,48.921618",5.736175,48.921618,48,(CLM),Drapeau de Suisse Tony Rominger (SUI),,Drapeau d'Espagne Miguel Indurain (ESP),
E-1993-18,1993,18,Orthez - Bordeaux,Orthez,France,"-0.773928,43.48756",-0.773928,43.48756,Serre Chevalier,France,"6.549748,44.910829",6.549748,44.910829,215,,Drapeau d'Italie Mario Cipollini (ITA),,Drapeau d'Espagne Miguel Indurain (ESP),
E-1993-19,1993,19,Brétigny-sur-Orge - Montlhéry,Brétigny-sur-Orge,France,"2.30604,48.611486",2.30604,48.611486,Isola 2000,France,"9.188931,45.488335",9.188931,45.488335,203.5,,Drapeau de Belgique Wilfried Nelissen (BEL),,Drapeau de Belgique Wilfried Nelissen (BEL),
